"formguid","versionguid","versionnbr","FormName","visitguid","visitcode","siteguid","siteid","participantguid","pid","labelid","labelguid","bid","sampletypedescription","sampletypeguid","samplenumber","timePoint","aliquotdescription","aliquotguid","volume","partialamt","hemolyzed","comments","t_collection","t_edtaspin","t_freeze","techid"
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013202,"A3DF31EA-8D7B-43C4-8744-3153D6202DD5",90622,"Packed Cells","5750E1F5-4FD0-4202-AE9D-2118D7A931E0",2,1,"1.1 mL Packed Cells","48D8171B-FFBC-480A-9C41-AB84D10D7FC5","Full",,0,,,"12:07:49","12:23:57",1433
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622014301,"2BAC7A5B-8143-49EB-8084-E1E6D07707F4",90622,"Spleen","5E6BE501-E482-4240-9584-E82EBC3415A2",1,1,"5 mL Spleen","446FB5D5-BDAA-4A11-BE4B-49ED8BB4A944","Full",,,,"11:52:48",,"11:53:33",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013101,"027287CE-48E4-4B58-853B-8ED18729F9D4",90622,"EDTA Plasma","7EAA5258-B395-4E5C-BCAF-1C7418528E03",1,1,"0.5 mL Plasma","4D18F1E7-6B08-498F-9BFD-B1A797598AC3","Full",,0,,,"12:07:49","12:23:57",1433
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013103,"26E73939-1640-4208-805F-7557975EAF18",90622,"EDTA Plasma","7EAA5258-B395-4E5C-BCAF-1C7418528E03",3,1,"0.5 mL Plasma","4D18F1E7-6B08-498F-9BFD-B1A797598AC3","Partial",,0,,,"12:07:49","12:23:57",1433
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013701,"857C0F63-3F4A-4152-93EC-56BA1CCBA4AA",90622,"Vastus Lateralis","95CE24D4-DB55-41D8-A170-BB7E68D6F507",1,1,"5 mL Vastus Lateralis","E064F4A9-480A-4DB1-BF1E-BE1D79B1B38A","Full",,,,"11:56:00",,"11:56:17",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013501,"46B01E13-E3F8-4072-8757-CAECB3F149FC",90622,"Hypothalamus","5AC88BA6-D57E-4E50-A103-18E658CD98F4",1,1,"2 mL Hypothalamus","4BD58812-2B79-424F-9737-A28DE479EA34","Full",,,,"11:53:50",,"11:53:56",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013901,"19BEF9B4-EBB5-4012-9A7A-744DF8AD50A8",90622,"Heart","D02202C8-5585-4023-A805-F7263823437C",1,1,"5 mL Heart","6765A38F-1A44-4650-A4B8-E16F204463CA","Full",,,,"11:51:19",,"11:51:47",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622017201,"29710C32-AB61-4E35-B38E-F54B99208580",90622,"Plantaris","B0A6811A-41DA-44CE-9E24-2314A8756C5D",1,1,"2 mL Plantaris","0B62EF69-0AE3-45A3-BDF5-06D01762F8B0","Full",,,,"11:48:23",,"11:48:49",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622017501,"220B87EE-B4C5-4BDF-AEFE-546E77DAF1FA",90622,"Femur (70% Ethanol)","F1D4F799-A5A5-4D50-9BC3-523D558AC851",1,1,"50 mL Femur","38DC03DE-C4F1-44DE-87CA-202AECEB8255","Full",,,,"11:57:56",,"11:59:59",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013402,"351B6F32-2698-4B9B-9302-2709C5064B27",90622,"Cortex","6FD3DF66-8C2D-4427-B7F7-E96085A3703D",2,1,"2 mL Cortex Left","8FF30801-B1DA-4341-A4EA-82A6B989B91E","Full",,,,"11:55:35",,"11:55:45",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013401,"245BCC3E-8CD3-4468-AEF3-7E9BB5D515EE",90622,"Cortex","6FD3DF66-8C2D-4427-B7F7-E96085A3703D",1,1,"2 mL Cortex Right","CDB00F43-240F-4031-B0DE-48B8FFEB87B5","Full",,,,"11:55:50",,"11:56:04",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622014701,"0B43FBE3-F181-4C73-9F37-710029484AD4",90622,"White Adipose","0CE0895F-D7D9-4BD5-B438-554D16D07BC6",1,1,"20 mL White Adipose","BB5ACA13-E2C9-4370-8919-BF25ED6747D3","Full",,,,"11:50:14",,"11:50:26",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622017101,"28F89464-BC72-40D1-9C31-C4B9D8A8D861",90622,"Soleus","0F941C58-1632-4C54-BF40-35791E99E154",1,1,"2mL Soleus","12D4EEB7-B1F6-4B3A-950D-4B9262ADDD9D","Full",,,,"11:48:03",,"11:48:11",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622015101,"72B91400-03DE-48B3-AC20-A16297E470D4",90622,"Liver","7421D3D2-ECEA-4036-BADD-89327FBBA0B3",1,1,"20 mL Liver","CD21DC1F-0574-40E5-8CD9-9ED2009942C6","Full",,,,"11:50:54",,"11:51:06",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622014901,"5BF7542E-28A1-4755-AB64-F0A910047EA3",90622,"Lung","7580AA45-396D-4FDD-A9AB-4458FD78B6B4",1,1,"5 mL Lung","43A1CCB3-D84C-4905-AAAD-51EC857B0248","Full",,,,"11:51:19",,"11:52:16",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622013601,"CECCAD79-370C-4750-A3AF-413C768E8655",90622,"Gastrocnemius","8F7D3AFC-68CE-471F-82EF-ED47EDC5CBDD",1,1,"20 mL Gastrocnemius","E174CEDA-C679-4A95-BF68-04BA7507E174","Full",,,,"11:48:23",,"11:48:55",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622014801,"02C3BF37-3001-4675-85AD-019F1C5D034D",90622,"Aorta","94A2E511-24F6-495F-BF1B-DDDF46BF7EB8",1,1,"2 mL Aorta","D032C4B4-35DC-4C45-A369-4287BB88AE73","Full",,,,"11:54:05",,"11:54:50",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622017901,"255C3C2A-5F2E-43BC-B795-AED12D7D320C",90622,"Soleus (Histology)","E3DEB9EF-0A07-4425-81F1-6EE878784901",1,1,"Soleus Histology","30593C11-C4A3-4F7E-AC61-AA4883B48DF5","Full",,,,"11:57:04",,"11:58:17",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622017601,"6511B43A-89E1-4237-A6C0-3321486BD07C",90622,"Medial Gastrocnemius (Histology)","2853ECD3-50AD-4F66-B62C-B988C2F2DDC5",1,1,"Medial Gastrocnemius (Histology)","443EA59B-BA30-4CBF-9314-8DE91B20F413","Full",,,,"11:57:04",,"11:59:37",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622017801,"6CB0818A-1FFC-4938-9DBF-A64DB2F26CD4",90622,"Plantaris (Histology)","91E662B1-6B82-4954-AEBC-F57EBC852982",1,1,"Plantaris (Histology)","72153F86-5059-4CA1-B1B3-11B8B8991D4B","Full",,,,"11:57:04",,"11:58:52",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"639BE16D-F629-42F5-80B8-D11A3E01DA42",11422408,90622017701,"0CDA3DD0-5115-4C39-8165-0AE3AC09C1F4",90622,"Lateral Gastrocnemius (Histology)","50227C61-B3A1-41C3-A930-105CE50DE3D1",1,1,"Lateral Gastronemius (Histology)","91EB3C78-C228-475D-B9B7-DFEB642CEF78","Full",,,,"11:57:04",,"12:00:15",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623017801,"CFBB94A5-5890-425D-9EF0-D0FC31961B30",90623,"Plantaris (Histology)","91E662B1-6B82-4954-AEBC-F57EBC852982",1,1,"Plantaris (Histology)","72153F86-5059-4CA1-B1B3-11B8B8991D4B","Full",,,,"12:16:05",,"12:18:54",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623017701,"0D42CE68-57F9-4278-ACD0-9A355EA3454B",90623,"Lateral Gastrocnemius (Histology)","50227C61-B3A1-41C3-A930-105CE50DE3D1",1,1,"Lateral Gastronemius (Histology)","91EB3C78-C228-475D-B9B7-DFEB642CEF78","Full",,,,"12:16:05",,"12:19:38",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623017601,"0B82F10D-3CA7-4645-9464-586B1BA86750",90623,"Medial Gastrocnemius (Histology)","2853ECD3-50AD-4F66-B62C-B988C2F2DDC5",1,1,"Medial Gastrocnemius (Histology)","443EA59B-BA30-4CBF-9314-8DE91B20F413","Full",,,,"12:16:05",,"12:19:09",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623017901,"BD045BAC-11C1-48B8-98AB-07020DBFB1FB",90623,"Soleus (Histology)","E3DEB9EF-0A07-4425-81F1-6EE878784901",1,1,"Soleus Histology","30593C11-C4A3-4F7E-AC61-AA4883B48DF5","Full",,,,"12:16:05",,"12:17:58",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013401,"6F275E57-7E98-4630-9638-B7FEDB5DE533",90623,"Cortex","6FD3DF66-8C2D-4427-B7F7-E96085A3703D",1,1,"2 mL Cortex Right","CDB00F43-240F-4031-B0DE-48B8FFEB87B5","Full",,,,"12:14:43",,"12:15:08",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013301,"89C8F53E-45C1-416D-9978-2D43D8FC692F",90623,"Hippocampus","9F421AE2-4A6F-40A2-BBE6-FF14D6C6FBBA",1,1,"2 mL Hippocampus","004AEE63-B518-4809-A623-09E02DEA80EA","Full",,,,"12:14:11",,"12:14:22",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623017401,"1782E788-3201-42E8-8BD6-5ABD3C2F5204",90623,"Feces","9EB7E2CE-5DCA-4C36-9B7D-25BBEF3A5A41",1,1,"2 mL Feces","2B2AC39E-2712-4AA3-825C-93F5F8B2B4B6","Full",,,,"12:13:27",,"12:13:53",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623014601,"E6B016F3-1AE6-484B-89FA-B4B285C86312",90623,"Brown Adipose","29154536-3C7D-4046-91D7-AD0FFF25BA8E",1,1,"5 mL Brown Adipose","B6704419-3547-484C-BFC0-A97925AA110D","Full",,,,"12:12:43",,"12:13:13",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623015001,"2AFB9018-341E-4279-A82E-6975D8FAEFB7",90623,"Small Intestine","D87755DB-E979-43D6-A23B-6BBB8FB4B0AF",1,1,"5 mL Small Intestine","FB751ED9-6BAB-453A-BB06-4D535A0BC23F","Full",,,,"12:13:20",,"12:14:19",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013102,"EFE0F8D2-AAF1-4772-9893-BAC54740304E",90623,"EDTA Plasma","7EAA5258-B395-4E5C-BCAF-1C7418528E03",2,1,"0.5 mL Plasma","4D18F1E7-6B08-498F-9BFD-B1A797598AC3","Full",,0,,,"12:27:40","12:43:23",1433
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623014701,"A1E2BF1B-1BB1-45F0-831E-EF1A12B1739D",90623,"White Adipose","0CE0895F-D7D9-4BD5-B438-554D16D07BC6",1,1,"20 mL White Adipose","BB5ACA13-E2C9-4370-8919-BF25ED6747D3","Full",,,,"12:09:55",,"12:10:00",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013103,"FC9415BE-4577-4DA4-A56B-9C77ABBFB00D",90623,"EDTA Plasma","7EAA5258-B395-4E5C-BCAF-1C7418528E03",3,1,"0.5 mL Plasma","4D18F1E7-6B08-498F-9BFD-B1A797598AC3","Partial",,0,,,"12:27:40","12:43:23",1433
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013002,"2686644B-F42D-4DA5-80ED-8CEDA46C2353",90623,"PaxGene RNA","A4C0AECE-8A77-4D25-9560-39CBF33B3844",2,1,"1.1mL PaxGene RNA","72F09E50-0813-4767-B3DF-9BEF193D1AF1","Full",,,,"12:07:02",,"14:07:02",1333
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013202,"4F6D7491-7F04-4720-9706-2B9E8230638D",90623,"Packed Cells","5750E1F5-4FD0-4202-AE9D-2118D7A931E0",2,1,"1.1 mL Packed Cells","48D8171B-FFBC-480A-9C41-AB84D10D7FC5","Full",,0,,,"12:27:40","12:43:23",1433
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623014501,"C4346D62-C538-40B0-BC2C-FD44B890DDED",90623,"Ovaries","8D0AE5ED-6701-461F-9EC5-A684675F13A8",1,1,"5 mL Ovaries (both)","BEDE4CBF-AE25-475F-9A0C-915173A50024","Full",,,,"12:13:47",,"12:14:50",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623017501,"A4B96C73-2355-4EB6-823F-EB1C57DDB52F",90623,"Femur (70% Ethanol)","F1D4F799-A5A5-4D50-9BC3-523D558AC851",1,1,"50 mL Femur","38DC03DE-C4F1-44DE-87CA-202AECEB8255","Full",,,,"12:16:59",,"12:18:21",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623017101,"A71EE333-5A78-4689-8471-462AE5639F48",90623,"Soleus","0F941C58-1632-4C54-BF40-35791E99E154",1,1,"2mL Soleus","12D4EEB7-B1F6-4B3A-950D-4B9262ADDD9D","Full",,,,"12:07:58",,"12:08:11",1332
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623014101,"5ECFCDAE-A7D4-4365-8B6A-4C3FF2769A1C",90623,"Adrenals","E1894C8D-5EC7-4F01-847A-8448041B5A5B",1,1,"2 mL Adrenals (both)","78410E9D-4A55-4111-BA2B-EA4B4BB0B9E3","Full",,,,"12:11:32",,"12:12:23",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013801,"A80906D2-322C-423A-A7B3-8A9DDB46B0D7",90623,"Tibia","D27E4AA7-ED4C-407D-BFCA-29D338D621E9",1,1,"5 mL Tibia","DAD2967A-2FF8-4935-8804-9EE6C9388509","Full",,,,"12:16:21",,"12:17:41",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623014001,"8EC606E5-0037-4547-8F10-D739E40B6782",90623,"Kidney","3B1E6B2F-484A-4D39-809A-C582AE5AF46F",1,1,"5 mL Kidney","9F222267-E8B4-4709-AF70-F8426CA0ECD1","Full",,,,"12:11:32",,"12:12:18",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013201,"9CDCDF2A-4B15-4C91-BDE6-329DBE051175",90623,"Packed Cells","5750E1F5-4FD0-4202-AE9D-2118D7A931E0",1,1,"2mL Packed Cells","4B60D8DF-92BF-42D4-ACBE-A2DE9DFE650B","Partial",,0,,,"12:27:40","12:43:23",1433
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623014201,"0BE252DC-9650-41B9-AD15-2F8CA0F77525",90623,"Colon","ED0E9580-D587-4AC4-B055-5CEFD439922A",1,1,"5 mL Colon","66ED2694-C9F4-4346-8F0B-6F6953FD6231","Full",,,,"12:13:27",,"12:13:42",1457
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623013101,"6A855DD2-552B-4E12-9130-D20FAE08884E",90623,"EDTA Plasma","7EAA5258-B395-4E5C-BCAF-1C7418528E03",1,1,"0.5 mL Plasma","4D18F1E7-6B08-498F-9BFD-B1A797598AC3","Full",,0,,,"12:27:40","12:43:23",1433
"86568B5B-88B4-47BD-B8FB-343504B18677","080C8C4B-2DC6-40C7-B813-3EF458647010",1,"Animal Sample Processing","5CF42052-ABA3-4659-B53A-7DB6C77EFFBC","Post-Training","E5009BAC-7EE0-40C4-859B-DF348D34EB12",940,"F65DBB7B-00EB-4B6E-80E4-2BB0440DAC80",11435496,90623014801,"7F84B7B1-2BCC-439F-AB44-6B5D5584E3F1",90623,"Aorta","94A2E511-24F6-495F-BF1B-DDDF46BF7EB8",1,1,"2 mL Aorta","D032C4B4-35DC-4C45-A369-4287BB88AE73","Full",,,,"12:13:00",,"12:13:36",1332
