"versionNbr (Form Version Number)","Rule Version Specific (0=no,1=yes)","Form Name (* indicates multiple forms involved)","Field Name (* indicates multiple fields involved)","Data Capture Rules Sequence","Rule Description","Rule Display Message","Rule Definition","Fields Involved","formGUID","fieldGUID","versionGUID"
0,0,"*","*",999,,"Female 6-month rat Day 7 speed on treadmill is not 18","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day7_treadmillspeed_RTRA ne 18 and day7_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY7_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 2 speed on treadmill is not 16","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day2_treadmillspeed_RTRA ne 16 and day2_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY2_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 1 speed on treadmill is not 16","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day1_treadmillspeed_RTRA ne 16 and day1_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY1_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 19 time on treadmill is not 38","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day19_timeontreadmill_RTRA ne 38 and day19_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY19_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 3 speed on treadmill is not 16","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day3_treadmillspeed_RTRA ne 16 and day3_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY3_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 17 time on treadmill is not 36","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day17_timeontreadmill_RTRA ne 36 and day17_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY17_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 18 time on treadmill is not 37","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day18_timeontreadmill_RTRA ne 37 and day18_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY18_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 20 time on treadmill is not 39","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day20_timeontreadmill_RTRA ne 39 and day20_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY20_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 15 time on treadmill is not 34","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day15_timeontreadmill_RTRA ne 34 and day15_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY15_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 14 time on treadmill is not 33","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day14_timeontreadmill_RTRA ne 33 and day14_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY14_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 12 time on treadmill is not 31","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day12_timeontreadmill_RTRA ne 31 and day12_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY12_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 16 time on treadmill is not 35","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day16_timeontreadmill_RTRA ne 35 and day16_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY16_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 10 time on treadmill is not 29","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day10_timeontreadmill_RTRA ne 29 and day10_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY10_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 11 time on treadmill is not 30","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day11_timeontreadmill_RTRA ne 30 and day11_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY11_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 13 time on treadmill is not 32","ANIRandGroup in ('Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day13_timeontreadmill_RTRA ne 32 and day13_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY13_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 8 time on treadmill is not 27","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day8_timeontreadmill_RTRA ne 27 and day8_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY8_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 7 time on treadmill is not 26","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day7_timeontreadmill_RTRA ne 26 and day7_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY7_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 5 time on treadmill is not 24","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day5_timeontreadmill_RTRA ne 24 and day5_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY5_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 9 time on treadmill is not 28","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day9_timeontreadmill_RTRA ne 28 and day9_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY9_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 3 time on treadmill is not 22","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day3_timeontreadmill_RTRA ne 22 and day3_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY3_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 4 time on treadmill is not 23","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day4_timeontreadmill_RTRA ne 23 and day4_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY4_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 6 time on treadmill is not 25","ANIRandGroup in ('Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day6_timeontreadmill_RTRA ne 25 and day6_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY6_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 2 time on treadmill is not 21","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day2_timeontreadmill_RTRA ne 21 and day2_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY2_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,,"Female 6-month rat Day 1 time on treadmill is not 20","ANIRandGroup in ('One-week program Training Group','Two-week program Training Group','Four-week program Training Group') and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day1_timeontreadmill_RTRA ne 20 and day1_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY1_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"At site 930  or 910 the age of the rat is not 6 or 18 months at the time of harvest. The difference between the data of birth and the date of  the specimen collection is not 6 or 18 months.","Rat should be 6 or 18 months old at harvest.  Check date of birth and date of specimen collection form.","siteid in (930,910) and ((d_visit_rspc - d_birth_RREG)/30.5<5.9 or (d_visit_rspc - d_birth_RREG)/30.5>=19.1 or ((d_visit_rspc - d_birth_RREG)/30.5>=7.1 and (d_visit_rspc - d_birth_RREG)/30.5<17.9))","D_VISIT_RSPC|D_BIRTH_RREG","FDFF5131-3541-4F04-A327-1404B00E0F56","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 1 speed on treadmill is not 16","Female 6-month 8-week Training Exercised rat Day 1 speed on treadmill is not 16","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day1_treadmillspeed_RTRA ne 16 and day1_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY1_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 1 time on treadmill is not 20","Female 6-month 8-week Training Exercised rat Day 1 time on treadmill is not 20","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day1_timeontreadmill_RTRA ne 20 and day1_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY1_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 10 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 10 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day10_treadmillspeed_RTRA ne 18 and day10_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY10_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 10 time on treadmill is not 29","Female 6-month 8-week Training Exercised rat Day 10 time on treadmill is not 29","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day10_timeontreadmill_RTRA ne 29 and day10_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY10_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 11 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 11 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day11_treadmillspeed_RTRA ne 18 and day11_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY11_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 11 time on treadmill is not 30","Female 6-month 8-week Training Exercised rat Day 11 time on treadmill is not 30","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day11_timeontreadmill_RTRA ne 30 and day11_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY11_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 12 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 12 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day12_treadmillspeed_RTRA ne 18 and day12_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY12_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 12 time on treadmill is not 31","Female 6-month 8-week Training Exercised rat Day 12 time on treadmill is not 31","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day12_timeontreadmill_RTRA ne 31 and day12_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY12_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 13 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 13 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day13_treadmillspeed_RTRA ne 18 and day13_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY13_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 13 time on treadmill is not 32","Female 6-month 8-week Training Exercised rat Day 13 time on treadmill is not 32","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day13_timeontreadmill_RTRA ne 32 and day13_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY13_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 14 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 14 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day14_treadmillspeed_RTRA ne 18 and day14_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY14_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 14 time on treadmill is not 33","Female 6-month 8-week Training Exercised rat Day 14 time on treadmill is not 33","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day14_timeontreadmill_RTRA ne 33 and day14_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY14_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 15 speed on treadmill is not 18","Female 6-month 8-week Training Exercised rat Day 15 speed on treadmill is not 18","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day15_treadmillspeed_RTRA ne 18 and day15_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY15_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 15 time on treadmill is not 34","Female 6-month 8-week Training Exercised rat Day 15 time on treadmill is not 34","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day15_timeontreadmill_RTRA ne 34 and day15_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY15_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 16 speed on treadmill is not 21","Female 6-month 8-week Training Exercised rat Day 16 speed on treadmill is not 21","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day16_treadmillspeed_RTRA ne 21 and day16_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY16_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 16 time on treadmill is not 35","Female 6-month 8-week Training Exercised rat Day 16 time on treadmill is not 35","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day16_timeontreadmill_RTRA ne 35 and day16_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY16_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 17 speed on treadmill is not 21","Female 6-month 8-week Training Exercised rat Day 17 speed on treadmill is not 21","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day17_treadmillspeed_RTRA ne 21 and day17_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY17_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 17 time on treadmill is not 36","Female 6-month 8-week Training Exercised rat Day 17 time on treadmill is not 36","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day17_timeontreadmill_RTRA ne 36 and day17_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY17_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 18 speed on treadmill is not 21","Female 6-month 8-week Training Exercised rat Day 18 speed on treadmill is not 21","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day18_treadmillspeed_RTRA ne 21 and day18_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY18_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 18 time on treadmill is not 37","Female 6-month 8-week Training Exercised rat Day 18 time on treadmill is not 37","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day18_timeontreadmill_RTRA ne 37 and day18_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY18_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 19 speed on treadmill is not 21","Female 6-month 8-week Training Exercised rat Day 19 speed on treadmill is not 21","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day19_treadmillspeed_RTRA ne 21 and day19_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY19_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 19 time on treadmill is not 38","Female 6-month 8-week Training Exercised rat Day 19 time on treadmill is not 38","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day19_timeontreadmill_RTRA ne 38 and day19_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY19_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 2 speed on treadmill is not 16","Female 6-month 8-week Training Exercised rat Day 2 speed on treadmill is not 16","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day2_treadmillspeed_RTRA ne 16 and day2_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY2_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 2 time on treadmill is not 21","Female 6-month 8-week Training Exercised rat Day 2 time on treadmill is not 21","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day2_timeontreadmill_RTRA ne 21 and day2_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY2_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 20 speed on treadmill is not 21","Female 6-month 8-week Training Exercised rat Day 20 speed on treadmill is not 21","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day20_treadmillspeed_RTRA ne 21 and day20_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY20_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 20 time on treadmill is not 39","Female 6-month 8-week Training Exercised rat Day 20 time on treadmill is not 39","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day20_timeontreadmill_RTRA ne 39 and day20_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY20_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 21 speed on treadmill is not 23","Female 6-month 8-week Training Exercised rat Day 21 speed on treadmill is not 23","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day21_treadmillspeed_RTRA ne 23 and day21_treadmillspeed_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY21_TREADMILLSPEED_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
0,0,"*","*",999,"Female 6-month 8-week Training Exercise rat Day 21 time on treadmill is not 40","Female 6-month 8-week Training Exercised rat Day 21 time on treadmill is not 40","ANIRandGroup = 'Eight-week program Training Group' and (d_visit_RREG - d_birth_RREG) < 10*30 and gender_RREG = 1 and day21_timeontreadmill_RTRA ne 40 and day21_timeontreadmill_RTRA ne .","D_VISIT_RREG|D_BIRTH_RREG|GENDER_RREG|DAY21_TIMEONTREADMILL_RTRA","7010EE02-1CC1-43B5-9CB1-D3AD3BB180E9","ALL","ALL"
